NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
RIO DE JANEIRO,188,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,2243
RIO DE JANEIRO,245,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,933
RIO DE JANEIRO,160,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,532
RIO DE JANEIRO,167,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,63
RIO DE JANEIRO,241,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,612
RIO DE JANEIRO,24,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,3768
RIO DE JANEIRO,213,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,190
RIO DE JANEIRO,16,Vereador,ZICO,14,PTB,ELEITO POR QP,13
RIO DE JANEIRO,192,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,171
RIO DE JANEIRO,204,Vereador,ZICO,14,PTB,ELEITO POR QP,22
RIO DE JANEIRO,7,Vereador,ZICO,14,PTB,ELEITO POR QP,16
RIO DE JANEIRO,215,Vereador,ZICO,14,PTB,ELEITO POR QP,15
RIO DE JANEIRO,13,Vereador,ZICO,14,PTB,ELEITO POR QP,9
RIO DE JANEIRO,185,Vereador,ZICO,14,PTB,ELEITO POR QP,27
RIO DE JANEIRO,228,Vereador,ZICO,14,PTB,ELEITO POR QP,4
RIO DE JANEIRO,164,Vereador,ZICO,14,PTB,ELEITO POR QP,11
RIO DE JANEIRO,252,Vereador,ZICO,14,PTB,ELEITO POR QP,6
RIO DE JANEIRO,125,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,72
RIO DE JANEIRO,185,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,124
RIO DE JANEIRO,207,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,42
RIO DE JANEIRO,180,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,84
RIO DE JANEIRO,173,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,111
RIO DE JANEIRO,241,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,47
RIO DE JANEIRO,8,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,147
RIO DE JANEIRO,170,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,188
RIO DE JANEIRO,209,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,55
RIO DE JANEIRO,215,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,90
RIO DE JANEIRO,171,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,18
RIO DE JANEIRO,20,Vereador,VERA LINS,11,PP,ELEITO POR QP,73
RIO DE JANEIRO,7,Vereador,VERA LINS,11,PP,ELEITO POR QP,121
RIO DE JANEIRO,233,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,673
RIO DE JANEIRO,191,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,143
RIO DE JANEIRO,185,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,85
RIO DE JANEIRO,8,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,20
RIO DE JANEIRO,228,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,63
RIO DE JANEIRO,216,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,22
RIO DE JANEIRO,208,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,27
RIO DE JANEIRO,233,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,39
RIO DE JANEIRO,208,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,35
RIO DE JANEIRO,188,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,21
RIO DE JANEIRO,4,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,246
RIO DE JANEIRO,13,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,159
RIO DE JANEIRO,121,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,66
RIO DE JANEIRO,214,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,130
RIO DE JANEIRO,173,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,47
RIO DE JANEIRO,167,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,227
RIO DE JANEIRO,175,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,23
RIO DE JANEIRO,20,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,17
RIO DE JANEIRO,120,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,14
RIO DE JANEIRO,235,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,22
RIO DE JANEIRO,180,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,31
RIO DE JANEIRO,237,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,12
RIO DE JANEIRO,167,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,948
RIO DE JANEIRO,12,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,40
RIO DE JANEIRO,163,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,53
RIO DE JANEIRO,21,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,15
RIO DE JANEIRO,121,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,7
RIO DE JANEIRO,252,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,49
RIO DE JANEIRO,205,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,17
RIO DE JANEIRO,18,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,90
RIO DE JANEIRO,235,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,30
RIO DE JANEIRO,236,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,81
RIO DE JANEIRO,170,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,17
RIO DE JANEIRO,23,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,56
RIO DE JANEIRO,236,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,16
RIO DE JANEIRO,121,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,45
RIO DE JANEIRO,232,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,55
RIO DE JANEIRO,229,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,79
RIO DE JANEIRO,205,Vereador,TÂNIA BASTOS ,10,PRB,ELEITO POR QP,141
RIO DE JANEIRO,236,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,18
RIO DE JANEIRO,192,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,27
RIO DE JANEIRO,166,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,17
RIO DE JANEIRO,179,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,589
RIO DE JANEIRO,19,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,21
RIO DE JANEIRO,169,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,21
RIO DE JANEIRO,164,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,5
RIO DE JANEIRO,246,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,430
RIO DE JANEIRO,167,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,189
RIO DE JANEIRO,209,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,113
RIO DE JANEIRO,161,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,170
RIO DE JANEIRO,19,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,141
RIO DE JANEIRO,228,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,17
RIO DE JANEIRO,7,Vereador,BISPO INALDO SILVA,10,PRB,ELEITO POR QP,355
RIO DE JANEIRO,118,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,189
RIO DE JANEIRO,241,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,1311
RIO DE JANEIRO,240,Vereador,JOÃO MENDES DE JESUS,10,PRB,ELEITO POR QP,833
RIO DE JANEIRO,14,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,13
RIO DE JANEIRO,188,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,70
RIO DE JANEIRO,205,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,3
RIO DE JANEIRO,193,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,155
RIO DE JANEIRO,11,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,71
RIO DE JANEIRO,204,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,131
RIO DE JANEIRO,177,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,93
RIO DE JANEIRO,228,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,44
RIO DE JANEIRO,192,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,111
RIO DE JANEIRO,215,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,16
RIO DE JANEIRO,219,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,5004
RIO DE JANEIRO,235,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,6
RIO DE JANEIRO,171,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,5
RIO DE JANEIRO,228,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,2
RIO DE JANEIRO,8,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,7
RIO DE JANEIRO,216,Vereador,DR GILBERTO,33,PMN,ELEITO POR QP,11
RIO DE JANEIRO,244,Vereador,MARCELO ARAR,14,PTB,ELEITO POR QP,40
RIO DE JANEIRO,242,Vereador,ZICO,14,PTB,ELEITO POR QP,211
RIO DE JANEIRO,218,Vereador,ZICO,14,PTB,ELEITO POR QP,47
RIO DE JANEIRO,214,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,90
RIO DE JANEIRO,245,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,398
RIO DE JANEIRO,214,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,112
RIO DE JANEIRO,164,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,98
RIO DE JANEIRO,234,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,41
RIO DE JANEIRO,17,Vereador,DAVID MIRANDA,50,PSOL,ELEITO POR MÉDIA,141
RIO DE JANEIRO,166,Vereador,LEONEL BRIZOLA NETO,50,PSOL,ELEITO POR MÉDIA,160
RIO DE JANEIRO,166,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,41
RIO DE JANEIRO,121,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,48
RIO DE JANEIRO,22,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,195
RIO DE JANEIRO,1,Vereador,DR. JORGE MANAIA,77,SD,ELEITO POR MÉDIA,57
RIO DE JANEIRO,216,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,13
RIO DE JANEIRO,182,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,11
RIO DE JANEIRO,123,Vereador,ZICO BACANA,31,PHS,ELEITO POR MÉDIA,155
RIO DE JANEIRO,219,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,43
RIO DE JANEIRO,240,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,84
RIO DE JANEIRO,121,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,19
RIO DE JANEIRO,125,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,100
RIO DE JANEIRO,169,Vereador,ELISEU KESSLER,55,PSD,ELEITO POR MÉDIA,42
RIO DE JANEIRO,185,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,255
RIO DE JANEIRO,23,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,105
RIO DE JANEIRO,237,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,22
RIO DE JANEIRO,219,Vereador,FERNANDO WILLIAM,12,PDT,ELEITO POR MÉDIA,122
RIO DE JANEIRO,168,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,22
RIO DE JANEIRO,245,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,18
RIO DE JANEIRO,117,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,12
RIO DE JANEIRO,176,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,14
RIO DE JANEIRO,21,Vereador,PROFESSOR CELIO LUPPARELLI,25,DEM,ELEITO POR MÉDIA,40
RIO DE JANEIRO,22,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,20
RIO DE JANEIRO,171,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,10
RIO DE JANEIRO,211,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,6
RIO DE JANEIRO,20,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,18
RIO DE JANEIRO,182,Vereador,PROFESSOR ADALMIR,45,PSDB,ELEITO POR MÉDIA,30
RIO DE JANEIRO,10,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,144
RIO DE JANEIRO,18,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,58
RIO DE JANEIRO,170,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,188
RIO DE JANEIRO,214,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,170
RIO DE JANEIRO,244,Vereador,PAULO MESSINA,90,PROS,ELEITO POR MÉDIA,156
RIO DE JANEIRO,176,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,118
RIO DE JANEIRO,189,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,201
RIO DE JANEIRO,7,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,102
RIO DE JANEIRO,125,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,374
RIO DE JANEIRO,15,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,186
RIO DE JANEIRO,185,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,159
RIO DE JANEIRO,6,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,51
RIO DE JANEIRO,180,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,172
RIO DE JANEIRO,2,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,270
RIO DE JANEIRO,190,Vereador,VERÔNICA COSTA,15,PMDB,ELEITO POR MÉDIA,124
RIO DE JANEIRO,5,Vereador,DR. JOÃO RICARDO,15,PMDB,ELEITO POR MÉDIA,85
RIO DE JANEIRO,179,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,16
RIO DE JANEIRO,231,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,13
RIO DE JANEIRO,17,Vereador,JAIR DA MENDES GOMES,33,PMN,ELEITO POR MÉDIA,2
RIO DE JANEIRO,161,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,4
RIO DE JANEIRO,121,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,0
RIO DE JANEIRO,168,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,4
RIO DE JANEIRO,215,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,6
RIO DE JANEIRO,19,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,2
RIO DE JANEIRO,237,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,139
RIO DE JANEIRO,24,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,68
RIO DE JANEIRO,165,Vereador,ROGERIO ROCAL,14,PTB,ELEITO POR MÉDIA,8
RIO DE JANEIRO,240,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,190
RIO DE JANEIRO,162,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,51
RIO DE JANEIRO,169,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,106
RIO DE JANEIRO,232,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,63
RIO DE JANEIRO,178,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,54
RIO DE JANEIRO,171,Vereador,TARCÍSIO MOTTA,50,PSOL,ELEITO POR QP,1333
RIO DE JANEIRO,207,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,204
RIO DE JANEIRO,1,Vereador,MARIELLE FRANCO,50,PSOL,ELEITO POR QP,201
RIO DE JANEIRO,22,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,134
RIO DE JANEIRO,208,Vereador,PAULO PINHEIRO,50,PSOL,ELEITO POR QP,39
RIO DE JANEIRO,245,Vereador,PAULO PINHEIRO,50,PSOL,ELEITO POR QP,27
RIO DE JANEIRO,217,Vereador,RENATO CINCO,50,PSOL,ELEITO POR QP,95
RIO DE JANEIRO,163,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,1
RIO DE JANEIRO,15,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,82
RIO DE JANEIRO,244,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,5
RIO DE JANEIRO,166,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,1
RIO DE JANEIRO,180,Vereador,ITALO CIBA,70,PT do B,ELEITO POR QP,29
RIO DE JANEIRO,22,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,118
RIO DE JANEIRO,190,Vereador,DR. CARLOS EDUARDO,77,SD,ELEITO POR QP,122
RIO DE JANEIRO,11,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,149
RIO DE JANEIRO,209,Vereador,REIMONT,13,PT,ELEITO POR QP,77
RIO DE JANEIRO,189,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,148
RIO DE JANEIRO,5,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,166
RIO DE JANEIRO,124,Vereador,REIMONT,13,PT,ELEITO POR QP,53
RIO DE JANEIRO,118,Vereador,REIMONT,13,PT,ELEITO POR QP,60
RIO DE JANEIRO,228,Vereador,REIMONT,13,PT,ELEITO POR QP,536
RIO DE JANEIRO,122,Vereador,REIMONT,13,PT,ELEITO POR QP,98
RIO DE JANEIRO,234,Vereador,REIMONT,13,PT,ELEITO POR QP,65
RIO DE JANEIRO,22,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,157
RIO DE JANEIRO,228,Vereador,LUCIANA NOVAES,13,PT,ELEITO POR QP,221
RIO DE JANEIRO,163,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,36
RIO DE JANEIRO,234,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,18
RIO DE JANEIRO,123,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,8
RIO DE JANEIRO,22,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,71
RIO DE JANEIRO,117,Vereador,FELIPE MICHEL,45,PSDB,ELEITO POR QP,148
RIO DE JANEIRO,2,Vereador,TERESA BERGHER,45,PSDB,ELEITO POR QP,105
RIO DE JANEIRO,4,Vereador,VAL,51,PEN,ELEITO POR QP,8
RIO DE JANEIRO,10,Vereador,VAL,51,PEN,ELEITO POR QP,32
RIO DE JANEIRO,13,Vereador,VAL,51,PEN,ELEITO POR QP,20
RIO DE JANEIRO,169,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,89
RIO DE JANEIRO,244,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,36
RIO DE JANEIRO,7,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,1201
RIO DE JANEIRO,217,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,47
RIO DE JANEIRO,16,Vereador,LEANDRO LYRA,30,NOVO,ELEITO POR QP,1038
RIO DE JANEIRO,11,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,65
RIO DE JANEIRO,10,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,176
RIO DE JANEIRO,212,Vereador,JONES MOURA,55,PSD,ELEITO POR QP,5
RIO DE JANEIRO,3,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,24
RIO DE JANEIRO,7,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,85
RIO DE JANEIRO,10,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,183
RIO DE JANEIRO,173,Vereador,MARCELLO SICILIANO,31,PHS,ELEITO POR QP,39
RIO DE JANEIRO,161,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,102
RIO DE JANEIRO,7,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,31
RIO DE JANEIRO,252,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,101
RIO DE JANEIRO,210,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,2272
RIO DE JANEIRO,208,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,77
RIO DE JANEIRO,245,Vereador,CLÁUDIO CASTRO,20,PSC,ELEITO POR QP,151
RIO DE JANEIRO,167,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,1609
RIO DE JANEIRO,234,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,52
RIO DE JANEIRO,164,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,44
RIO DE JANEIRO,168,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,764
RIO DE JANEIRO,211,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,783
RIO DE JANEIRO,236,Vereador,CARLOS BOLSONARO,20,PSC,ELEITO POR QP,578
RIO DE JANEIRO,246,Vereador,OTONI DE PAULA JR,20,PSC,ELEITO POR QP,55
RIO DE JANEIRO,170,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,59
RIO DE JANEIRO,232,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,255
RIO DE JANEIRO,1,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,11
RIO DE JANEIRO,165,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,20
RIO DE JANEIRO,219,Vereador,RENATO MOURA,12,PDT,ELEITO POR QP,28
RIO DE JANEIRO,191,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,29
RIO DE JANEIRO,171,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,30
RIO DE JANEIRO,8,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,22
RIO DE JANEIRO,1,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,81
RIO DE JANEIRO,3,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,22
RIO DE JANEIRO,177,Vereador,LUIZ CARLOS RAMOS FILHO,19,PTN,ELEITO POR QP,34
RIO DE JANEIRO,176,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,29
RIO DE JANEIRO,14,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,851
RIO DE JANEIRO,175,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,362
RIO DE JANEIRO,1,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,300
RIO DE JANEIRO,215,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,16
RIO DE JANEIRO,236,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,316
RIO DE JANEIRO,15,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,512
RIO DE JANEIRO,1,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,74
RIO DE JANEIRO,217,Vereador,THIAGO K. RIBEIRO,15,PMDB,ELEITO POR QP,850
RIO DE JANEIRO,212,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,43
RIO DE JANEIRO,235,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,635
RIO DE JANEIRO,234,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,143
RIO DE JANEIRO,185,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,267
RIO DE JANEIRO,182,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,877
RIO DE JANEIRO,3,Vereador,ROSA FERNANDES,15,PMDB,ELEITO POR QP,74
RIO DE JANEIRO,206,Vereador,CESAR MAIA,25,DEM,ELEITO POR QP,776
RIO DE JANEIRO,238,Vereador,CARLO CAIADO,25,DEM,ELEITO POR QP,38
RIO DE JANEIRO,167,Vereador,ALEXANDRE ISQUIERDO,25,DEM,ELEITO POR QP,366
RIO DE JANEIRO,229,Vereador,JAIRINHO,15,PMDB,ELEITO POR QP,30
RIO DE JANEIRO,14,Vereador,CHIQUINHO BRAZÃO,15,PMDB,ELEITO POR QP,249
RIO DE JANEIRO,20,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,2324
RIO DE JANEIRO,182,Vereador,JUNIOR DA LUCINHA,15,PMDB,ELEITO POR QP,50
RIO DE JANEIRO,206,Vereador,WILLIAN COELHO,15,PMDB,ELEITO POR QP,13
RIO DE JANEIRO,15,Vereador,VERA LINS,11,PP,ELEITO POR QP,219
RIO DE JANEIRO,7,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,18
RIO DE JANEIRO,117,Vereador,VERA LINS,11,PP,ELEITO POR QP,77
RIO DE JANEIRO,2,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,9
RIO DE JANEIRO,163,Vereador,RAFAEL ALOISIO FREITAS,15,PMDB,ELEITO POR QP,98
RIO DE JANEIRO,213,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,22
RIO DE JANEIRO,237,Vereador,MARCELINO D ALMEIDA,11,PP,ELEITO POR QP,717
RIO DE JANEIRO,234,Vereador,JORGE FELIPPE,15,PMDB,ELEITO POR QP,529
